"weight","contraceptive_any","contraceptive_modern","unmet_need","REGNAME","age","marst","edattain","chsurv","chborn","urban","activity","floor","walls","roof","water","electricity","toilet","religion","language","relate","fuelcook","ethnicity","literacy","tobacco","occupation"
0.983112,"0","0","1","Kono","15-19","Living with partner","Incomplete secondary","0-4","0-4","Rural","Did not work","Natural","Natural","Finished","Water vendor","No","No facility","Christian","Other","Wife","Wood-based","Kono","Yes","No","Did not work"
0.983112,"0","0","0","Kono","40-44","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","35-39","Widowed","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Other","Head","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","1","Kono","40-44","Married","No education","0-4","5+","Rural","Worked","Finished","Natural","Finished","Mechanical well","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","45-49","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","40-44","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","20-24","Never in union","Complete primary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Other","Daughter","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","1","Kono","20-24","Living with partner","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Christian","Other","In-law","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","1","Kono","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","25-29","Married","Complete primary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","40-44","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Other","In-law","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","30-34","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
0.983112,"0","0","0","Kono","20-24","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","Facility","Islam","Other","Wife","Wood-based","Kono","Yes","No","Agricultural"
0.983112,"0","0","1","Kono","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Other","Wife","Wood-based","Kono","No","Yes","Agricultural"
0.501031,"0","0","0","Falaba","30-34","Never in union","No education","0-4","0-4","Rural","Did not work","Natural","Natural","Natural","Protected well","No","No facility","Islam","Other","Daughter","Wood-based","Other","No","No","Did not work"
0.501031,"0","0","0","Falaba","30-34","Married","Incomplete secondary","0-4","5+","Rural","Worked","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","Yes","No","Sales"
0.501031,"0","0","0","Falaba","25-29","Married","No education","0-4","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","1","Falaba","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","1","Falaba","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","1","Falaba","20-24","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","Other","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","35-39","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","40-44","Married","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","15-19","Never in union","Incomplete primary","0-4","0-4","Rural","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Daughter","Wood-based","Other","Yes","No","Did not work"
0.501031,"0","0","1","Falaba","30-34","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","In-law","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","45-49","Married","No education","0-4","5+","Rural","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Did not work"
0.501031,"0","0","1","Falaba","30-34","Married","No education","5+","5+","Rural","Did not work","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Daughter","Wood-based","Other","No","No","Did not work"
0.501031,"0","0","0","Falaba","15-19","Never in union","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Granddaughter","Wood-based","Other","No","No","Sales"
0.501031,"0","0","1","Falaba","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected well","No","Facility","Islam","Other","Wife","Wood-based","Koranko","No","No","Agricultural"
0.501031,"0","0","0","Falaba","15-19","Never in union","Incomplete primary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected well","No","Facility","Islam","Other","Daughter","Wood-based","Other","Yes","No","Sales"
0.501031,"0","0","0","Falaba","20-24","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","Head","Wood-based","Other","Yes","No","Agricultural"
0.501031,"1","1","0","Falaba","15-19","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","Sister","Wood-based","Other","Yes","No","Skilled manual"
0.501031,"1","1","0","Falaba","15-19","Never in union","No education","0-4","0-4","Rural","Did not work","Natural","Natural","Finished","Protected well","No","Facility","Islam","Other","Niece","Wood-based","Other","No","No","Did not work"
0.501031,"0","0","1","Falaba","30-34","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","35-39","Married","No education","0-4","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","1","Falaba","45-49","Married","No education","0-4","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","35-39","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","15-19","Never in union","No education","0-4","0-4","Rural","Did not work","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Granddaughter","Wood-based","Other","No","No","Did not work"
0.501031,"0","0","0","Falaba","30-34","Married","Complete primary","0-4","5+","Rural","Worked","Natural","Natural","Rudimentary","Protected well","No","Facility","Islam","Other","Head","Wood-based","Other","Yes","No","Agricultural"
0.501031,"0","0","0","Falaba","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","40-44","Married","No education","5+","5+","Rural","Did not work","Natural","Natural","Natural","Unprotected well","No","No facility","Islam","Other","Wife","Wood-based","Other","No","No","Did not work"
0.501031,"0","0","0","Falaba","25-29","Married","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Other","Head","Wood-based","Other","No","No","Sales"
0.501031,"0","0","0","Falaba","40-44","Married","No education","5+","5+","Rural","Worked","Finished","Natural","Finished","Protected well","No","Facility","Islam","Other","Wife","Wood-based","Other","No","No","Agricultural"
0.501031,"0","0","0","Falaba","15-19","Never in union","Incomplete primary","0-4","0-4","Rural","Did not work","Finished","Natural","Finished","Protected well","No","Facility","Islam","Other","Daughter","Wood-based","Other","No","No","Did not work"
1.01334,"1","1","0","Kono","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Public tap","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","0","Kono","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Public tap","No","Facility","Christian","Other","Niece","Wood-based","Kono","Yes","No","Agricultural"
1.01334,"0","0","0","Kono","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Public tap","No","Facility","Christian","Other","In-law","Wood-based","Kono","Yes","No","Agricultural"
1.01334,"0","0","0","Kono","45-49","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Public tap","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","1","Kono","40-44","Married","No education","0-4","5+","Rural","Worked","Natural","Natural","Finished","Public tap","No","Facility","Christian","Other","Sister","Wood-based","Kono","No","No","Agricultural"
1.01334,"1","1","0","Kono","45-49","Living with partner","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"1","1","0","Kono","35-39","Married","Incomplete primary","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Public tap","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","0","Kono","45-49","Living with partner","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","0","Kono","35-39","Widowed","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Head","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","0","Kono","40-44","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","0","Kono","15-19","Never in union","Complete primary","0-4","0-4","Rural","Did not work","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Daughter","Wood-based","Kono","Yes","No","Did not work"
1.01334,"1","1","0","Kono","30-34","Married","Incomplete primary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Sales"
1.01334,"0","0","1","Kono","35-39","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Public tap","No","Facility","Islam","Mende","Wife","Wood-based","Mende","No","No","Agricultural"
1.01334,"1","1","0","Kono","35-39","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Wife","Wood-based","Kono","No","No","Agricultural"
1.01334,"0","0","0","Kono","25-29","Married","Incomplete primary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Public tap","No","Facility","Christian","Other","Niece","Wood-based","Kono","No","No","Agricultural"
1.01334,"1","1","0","Kono","30-34","Living with partner","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Piped","No","Facility","Christian","Other","Niece","Wood-based","Kono","No","Yes","Sales"
1.01334,"0","0","0","Kono","15-19","Never in union","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Piped","No","Facility","Christian","Other","Granddaughter","Wood-based","Kono","No","No","Agricultural"
