CPR,Weight,CPRm,Unmet_Need,REGNAME,Age,Edu,Living_Child,Urban,Religion,mother_tongue,HH_Head,Relation_HH_Head,HH_radio,HH_television,HH_motorcycle,HH_bicycle,HH_refrigerator,HH_cement_floor,HH_metal_roof,HH_piped_water,HH_electric_lights
0,1.146469,0,1,central hill,Age 25-34,Secondary,1 or 2,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,Primary,1 or 2,Urban,Hindu,Nepali,Male,Head,Yes,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 25-34,Secondary,1 or 2,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,Primary,1 or 2,Urban,Hindu,Other,Female,Head,Yes,Yes,No,No,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Other,Male,Wife,Yes,Yes,No,No,Yes,Yes,No,No,No
0,1.146469,0,0,central hill,Age 15-24,SLC ,1 or 2,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Other,Male,Head,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0,1.146469,0,1,central hill,Age 35-49,Primary,1 or 2,Urban,Other,Other,Female,Head,No,Yes,No,Yes,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Other,Male,Daughter,No,Yes,No,No,No,No,Yes,No,No
0,1.146469,0,0,central hill,Age 25-34,None,1 or 2,Urban,Hindu,Nepali,Female,Wife,No,No,No,No,No,No,Yes,Yes,No
0,1.146469,0,0,central hill,Age 25-34,Secondary,1 or 2,Urban,Hindu,Other,Male,Head,No,Yes,No,No,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 35-49,None,1 or 2,Urban,Hindu,Other,Female,Wife,No,Yes,Yes,No,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Head,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,None,1 or 2,Urban,Hindu,Other,Male,Head,No,Yes,No,No,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,None,1 or 2,Urban,Other,Other,Female,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,No,No,No
0,1.146469,0,0,central hill,Age 25-34,Secondary,1 or 2,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,No,Yes,No,No,Yes,Yes,No
0,1.146469,0,1,central hill,Age 25-34,Primary,1 or 2,Urban,Hindu,Nepali,Female,Head,No,Yes,No,No,No,No,Yes,Yes,No
0,1.146469,0,1,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,No,No,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Wife,No,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Head,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,SLC ,1 or 2,Urban,Bouddha,Other,Male,Head,No,Yes,No,No,Yes,Yes,No,No,No
0,1.146469,0,1,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,Secondary,1 or 2,Urban,Hindu,Nepali,Male,Daughter,No,Yes,Yes,No,No,No,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,Primary,1 or 2,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,No,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,Secondary,1 or 2,Urban,Hindu,Nepali,Female,Head,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,None,1 or 2,Urban,Hindu,Nepali,Male,Wife,No,No,No,No,No,No,Yes,Yes,No
0,1.146469,0,0,central hill,Age 35-49,SLC ,1 or 2,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.593954,0,0,central hill,Age 15-24,Secondary,1 or 2,Rural,Hindu,Other,Male,Wife,No,Yes,Yes,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,None,1 or 2,Rural,Hindu,Other,Male,Wife,No,Yes,Yes,No,No,Yes,Yes,No,No
0,1.593954,0,0,central hill,Age 25-34,Primary,1 or 2,Rural,Hindu,Other,Male,Wife,No,Yes,Yes,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,None,1 or 2,Rural,Hindu,Nepali,Female,Wife,Yes,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,Secondary,1 or 2,Rural,Hindu,Other,Female,Wife,No,No,No,No,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 35-49,None,1 or 2,Rural,Bouddha,Nepali,Male,Head,Yes,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 25-34,Secondary,1 or 2,Rural,Hindu,Nepali,Female,Head,Yes,Yes,No,Yes,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 25-34,Secondary,1 or 2,Rural,Bouddha,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 35-49,SLC ,1 or 2,Rural,Hindu,Other,Male,Wife,Yes,Yes,Yes,No,Yes,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,None,1 or 2,Rural,Bouddha,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,None,1 or 2,Rural,Bouddha,Nepali,Male,Head,Yes,Yes,No,No,No,Yes,Yes,Yes,No
0,1.593954,0,1,central hill,Age 25-34,None,1 or 2,Rural,Hindu,Nepali,Female,Head,Yes,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 25-34,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,Yes,No,No,Yes,Yes,No,Yes,No
0,1.593954,0,0,central hill,Age 35-49,None,1 or 2,Rural,Hindu,Nepali,Male,Head,No,No,No,No,No,No,No,Yes,No
0,1.593954,0,0,central hill,Age 35-49,SLC ,1 or 2,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,No,Yes,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,1 or 2,Rural,Hindu,Other,Male,Other,Yes,Yes,Yes,No,Yes,Yes,No,No,No
0,1.593954,0,1,central hill,Age 15-24,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Head,No,Yes,No,No,No,No,No,Yes,No
0,1.593954,0,1,central hill,Age 25-34,Secondary,1 or 2,Rural,Hindu,Other,Male,Head,Yes,No,No,No,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 35-49,Primary,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0,1.593954,0,1,central hill,Age 15-24,Secondary,1 or 2,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 15-24,SLC ,1 or 2,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,Yes,No,No
0,1.593954,0,1,central hill,Age 15-24,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Daughter,Yes,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,None,1 or 2,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,Yes,No,Yes,No
0,1.593954,0,1,central hill,Age 25-34,SLC ,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 15-24,None,1 or 2,Rural,Bouddha,Other,Female,Wife,No,No,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 25-34,Secondary,1 or 2,Rural,Hindu,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 25-34,SLC ,1 or 2,Rural,Hindu,Other,Male,Head,No,Yes,Yes,No,Yes,Yes,No,No,No
0,1.593954,0,1,central hill,Age 35-49,SLC ,1 or 2,Rural,Hindu,Other,Male,Other,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0,1.593954,0,1,central hill,Age 25-34,Secondary,1 or 2,Rural,Hindu,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 15-24,Secondary,1 or 2,Rural,Bouddha,Other,Female,Wife,No,Yes,No,Yes,No,Yes,No,No,No
0,1.593954,0,1,central hill,Age 25-34,None,1 or 2,Rural,Bouddha,Other,Female,Head,Yes,Yes,No,No,No,Yes,No,No,No
0,1.593954,0,0,central hill,Age 35-49,None,1 or 2,Rural,Hindu,Other,Male,Wife,Yes,Yes,No,Yes,Yes,Yes,No,No,No
0,1.593954,0,1,central hill,Age 15-24,Primary,1 or 2,Rural,Hindu,Other,Female,Head,No,No,No,No,No,Yes,Yes,No,No
0,0.413885,0,0,central mountain,Age 15-24,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,Yes,No,No,No,No,No,No,Yes,No
0,0.413885,0,0,central mountain,Age 15-24,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,No,No,No,No,No,No,Yes,No
0,0.413885,0,1,central mountain,Age 15-24,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,No,No,No,No,No,Yes,Yes,Yes
0,0.413885,0,0,central mountain,Age 15-24,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,No,No,No,No,No,Yes,Yes,Yes
0,0.413885,0,0,central mountain,Age 35-49,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,Yes,No,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 25-34,Primary,1 or 2,Rural,Bouddha,Nepali,Female,Wife,No,Yes,No,No,No,No,Yes,Yes,No
0,0.413885,0,1,central mountain,Age 25-34,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,No,No,No,No,No,No,Yes,Yes
0,0.413885,0,1,central mountain,Age 15-24,None,1 or 2,Rural,Bouddha,Nepali,Female,Daughter,No,No,No,No,No,No,No,Yes,Yes
0,0.413885,0,0,central mountain,Age 35-49,None,1 or 2,Rural,Bouddha,Nepali,Female,Wife,No,No,No,No,No,No,No,Yes,Yes
0,0.413885,0,0,central mountain,Age 25-34,Primary,1 or 2,Rural,Bouddha,Nepali,Female,Wife,Yes,No,No,No,No,No,No,Yes,Yes
0,0.413885,0,1,central mountain,Age 25-34,None,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,No,No,No,No,No,Yes,Yes,Yes
0,1.593954,0,1,central hill,Age 25-34,None,1 or 2,Rural,Hindu,Nepali,Female,Wife,Yes,No,No,No,No,No,Yes,Yes,Yes
0,1.593954,0,1,central hill,Age 25-34,None,1 or 2,Rural,Hindu,Nepali,Female,Wife,No,No,No,No,No,No,No,Yes,Yes
0,1.593954,0,0,central hill,Age 15-24,Primary,1 or 2,Rural,Bouddha,Nepali,Female,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,Primary,1 or 2,Rural,Bouddha,Nepali,Female,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,Secondary,1 or 2,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,Yes,Yes,No
0,1.593954,0,1,central hill,Age 35-49,None,1 or 2,Rural,Hindu,Other,Male,Head,Yes,No,No,No,No,No,No,No,Yes
0,1.593954,0,1,central hill,Age 25-34,Primary,1 or 2,Rural,Hindu,Nepali,Male,Head,Yes,No,No,No,No,No,Yes,Yes,Yes
0,1.593954,0,1,central hill,Age 15-24,Secondary,1 or 2,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,Yes
0,1.593954,0,1,central hill,Age 15-24,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Daughter,Yes,No,No,No,No,No,No,Yes,No
0,1.593954,0,0,central hill,Age 25-34,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Wife,Yes,No,No,No,No,No,Yes,Yes,Yes
0,1.146469,0,1,central hill,Age 35-49,Secondary,1 or 2,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,Yes,No,No,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 25-34,Secondary,1 or 2,Urban,Bouddha,Nepali,Female,Head,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,1,central hill,Age 15-24,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Head,No,Yes,No,No,No,Yes,No,Yes,No
0,1.146469,0,0,central hill,Age 15-24,Secondary,1 or 2,Urban,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 15-24,Secondary,1 or 2,Urban,Hindu,Other,Female,Daughter,No,Yes,Yes,No,No,Yes,No,No,No
0,1.146469,0,1,central hill,Age 25-34,Primary,1 or 2,Urban,Hindu,Nepali,Male,Head,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
0,1.593954,0,0,central hill,Age 25-34,Primary,1 or 2,Rural,Bouddha,Nepali,Female,Head,Yes,No,No,No,No,No,No,Yes,Yes
0,1.593954,0,1,central hill,Age 15-24,None,1 or 2,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,No,No,No,No,Yes,No
0,1.593954,0,1,central hill,Age 15-24,None,1 or 2,Rural,Hindu,Nepali,Female,Daughter,No,No,No,No,No,No,No,Yes,Yes
0,1.593954,0,1,central hill,Age 25-34,None,1 or 2,Rural,Hindu,Other,Male,Head,No,No,No,No,No,No,No,No,Yes
0,1.593954,0,0,central hill,Age 25-34,None,1 or 2,Rural,Bouddha,Other,Female,Daughter,No,No,No,No,No,No,No,No,Yes
0,1.593954,0,0,central hill,Age 15-24,None,1 or 2,Rural,Bouddha,Other,Female,Head,No,No,No,No,No,No,No,No,Yes
0,1.593954,0,1,central hill,Age 15-24,None,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,No,No,No,No,No,No,No,Yes
0,1.593954,0,1,central hill,Age 15-24,Primary,1 or 2,Rural,Bouddha,Other,Female,Daughter,No,No,No,No,No,No,No,No,Yes
0,1.593954,0,0,central hill,Age 15-24,Primary,1 or 2,Rural,Bouddha,Other,Female,Wife,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 25-34,Secondary,1 or 2,Rural,Hindu,Other,Male,Head,Yes,No,No,No,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 15-24,SLC ,1 or 2,Rural,Hindu,Other,Male,Daughter,No,Yes,No,No,No,Yes,No,No,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,1 or 2,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 25-34,SLC ,1 or 2,Rural,Hindu,Other,Male,Head,Yes,Yes,Yes,No,Yes,No,No,No,No
0,2.512923,0,0,central terai,Age 25-34,Primary,1 or 2,Rural,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0,2.512923,0,1,central terai,Age 25-34,None,1 or 2,Rural,Hindu,Other,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
0,2.512923,0,0,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Other,Male,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,1 or 2,Rural,Hindu,Other,Male,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,Yes,No,No,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,1 or 2,Rural,Hindu,Other,Male,Daughter,No,Yes,Yes,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,1 or 2,Rural,Hindu,Other,Male,Wife,No,Yes,No,No,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,None,1 or 2,Rural,Islam,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 25-34,None,1 or 2,Rural,Hindu,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,None,1 or 2,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,Yes,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,None,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,1 or 2,Rural,Hindu,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 35-49,None,1 or 2,Rural,Hindu,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 35-49,None,1 or 2,Rural,Hindu,Other,Female,Wife,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 25-34,None,1 or 2,Rural,Islam,Other,Female,Daughter,No,No,No,No,No,Yes,No,No,No
0,2.512923,0,0,central terai,Age 25-34,None,1 or 2,Rural,Islam,Other,Female,Head,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 25-34,None,1 or 2,Rural,Islam,Other,Female,Wife,No,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 25-34,None,1 or 2,Rural,Islam,Other,Female,Wife,No,No,No,No,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 25-34,None,1 or 2,Rural,Islam,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,Secondary,1 or 2,Rural,Islam,Other,Female,Daughter,Yes,Yes,No,Yes,Yes,Yes,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Nepali,Male,Daughter,No,Yes,No,Yes,No,No,No,Yes,No
0,2.512923,0,0,central terai,Age 25-34,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,1 or 2,Rural,Hindu,Nepali,Male,Wife,Yes,Yes,No,Yes,No,No,No,Yes,No
0,2.512923,0,0,central terai,Age 25-34,None,1 or 2,Rural,Bouddha,Nepali,Male,Wife,No,Yes,No,Yes,No,Yes,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,1 or 2,Rural,Bouddha,Nepali,Male,Daughter,No,Yes,No,Yes,No,No,No,Yes,No
0,2.512923,0,1,central terai,Age 25-34,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Head,Yes,Yes,Yes,Yes,No,No,No,Yes,No
0,2.512923,0,1,central terai,Age 25-34,SLC ,1 or 2,Rural,Bouddha,Nepali,Female,Head,No,Yes,No,Yes,Yes,Yes,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Nepali,Male,Head,No,Yes,No,Yes,No,No,No,Yes,No
0,2.512923,0,1,central terai,Age 25-34,SLC ,1 or 2,Rural,Hindu,Nepali,Male,Wife,No,Yes,No,Yes,Yes,Yes,No,Yes,No
0,2.512923,0,1,central terai,Age 25-34,None,1 or 2,Rural,Islam,Nepali,Female,Wife,No,No,No,No,No,Yes,No,Yes,No
0,2.512923,0,1,central terai,Age 25-34,Primary,1 or 2,Rural,Bouddha,Nepali,Female,Wife,Yes,Yes,No,Yes,No,Yes,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,1 or 2,Rural,Hindu,Nepali,Male,Daughter,No,Yes,No,Yes,No,No,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Nepali,Male,Head,No,No,No,Yes,No,No,No,Yes,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Bouddha,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,1 or 2,Rural,Bouddha,Other,Female,Daughter,Yes,Yes,Yes,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,1 or 2,Rural,Bouddha,Other,Female,Daughter,Yes,Yes,Yes,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Other,Male,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,None,1 or 2,Rural,Hindu,Other,Female,Head,Yes,Yes,No,No,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Primary,1 or 2,Rural,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 25-34,Primary,1 or 2,Rural,Islam,Other,Female,Daughter,Yes,Yes,No,Yes,No,No,No,No,No
0,0.670346,0,1,central terai,Age 25-34,None,1 or 2,Urban,Hindu,Other,Female,Wife,No,Yes,No,No,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 15-24,None,1 or 2,Urban,Islam,Nepali,Female,Wife,No,No,No,Yes,No,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 25-34,None,1 or 2,Urban,Islam,Other,Female,Daughter,Yes,Yes,No,Yes,No,Yes,No,No,No
0,0.670346,0,1,central terai,Age 15-24,Secondary,1 or 2,Urban,Hindu,Other,Female,Daughter,Yes,Yes,No,No,No,No,Yes,No,No
0,0.670346,0,1,central terai,Age 15-24,Primary,1 or 2,Urban,Hindu,Nepali,Female,Other,No,Yes,Yes,Yes,No,Yes,No,Yes,No
0,0.670346,0,1,central terai,Age 15-24,Primary,1 or 2,Urban,Hindu,Other,Female,Daughter,No,Yes,No,Yes,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 25-34,None,1 or 2,Urban,Hindu,Other,Female,Wife,Yes,No,Yes,No,No,Yes,No,No,No
0,0.670346,0,1,central terai,Age 15-24,Primary,1 or 2,Urban,Hindu,Other,Female,Wife,Yes,Yes,Yes,Yes,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 25-34,Primary,1 or 2,Urban,Hindu,Other,Female,Wife,No,Yes,Yes,Yes,No,Yes,No,No,No
0,0.670346,0,1,central terai,Age 15-24,Primary,1 or 2,Urban,Hindu,Other,Female,Other,Yes,Yes,No,Yes,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 15-24,Primary,1 or 2,Urban,Hindu,Other,Female,Daughter,Yes,Yes,No,Yes,No,Yes,Yes,No,No
0,0.670346,0,1,central terai,Age 35-49,Secondary,1 or 2,Urban,Hindu,Other,Male,Head,Yes,Yes,No,Yes,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 25-34,Primary,1 or 2,Urban,Hindu,Other,Female,Wife,Yes,Yes,Yes,Yes,No,Yes,No,No,No
0,0.670346,0,1,central terai,Age 15-24,SLC ,1 or 2,Urban,Bouddha,Other,Male,Wife,No,Yes,No,No,No,Yes,No,No,No
0,0.670346,0,0,central terai,Age 25-34,Primary,1 or 2,Urban,Hindu,Other,Female,Wife,Yes,Yes,No,Yes,No,Yes,No,No,No
0,2.512923,0,0,central terai,Age 15-24,None,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,No,No,Yes,No,No,No,No,No
0,2.512923,0,0,central terai,Age 15-24,SLC ,1 or 2,Rural,Hindu,Other,Female,Daughter,Yes,Yes,Yes,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,SLC ,1 or 2,Rural,Islam,Other,Female,Daughter,No,No,Yes,Yes,No,No,No,No,No
0,2.512923,0,1,central terai,Age 15-24,Secondary,1 or 2,Rural,Islam,Other,Female,Daughter,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 15-24,None,1 or 2,Rural,Islam,Other,Female,Wife,Yes,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 15-24,None,1 or 2,Rural,Islam,Other,Female,Wife,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,0,central terai,Age 25-34,None,1 or 2,Rural,Islam,Other,Female,Head,No,No,No,Yes,No,No,No,No,Yes
0,2.512923,0,1,central terai,Age 15-24,None,1 or 2,Rural,Islam,Other,Female,Other,No,No,No,Yes,No,No,No,No,Yes
0,0.670346,0,1,central terai,Age 25-34,SLC ,1 or 2,Urban,Hindu,Other,Female,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0,0.670346,0,1,central terai,Age 25-34,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Head,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 25-34,Secondary,1 or 2,Urban,Bouddha,Nepali,Female,Daughter,Yes,Yes,Yes,No,No,No,No,Yes,No
0,0.670346,0,1,central terai,Age 35-49,SLC ,1 or 2,Urban,Hindu,Other,Female,Wife,No,Yes,Yes,Yes,Yes,Yes,No,No,No
0,0.670346,0,0,central terai,Age 15-24,SLC ,1 or 2,Urban,Hindu,Nepali,Female,Wife,Yes,Yes,Yes,No,No,Yes,No,Yes,No
0,0.670346,0,1,central terai,Age 25-34,Secondary,1 or 2,Urban,Bouddha,Nepali,Male,Daughter,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
0,0.670346,0,1,central terai,Age 25-34,Secondary,1 or 2,Urban,Bouddha,Other,Female,Daughter,No,Yes,Yes,No,No,Yes,No,No,No
0,0.670346,0,1,central terai,Age 15-24,Secondary,1 or 2,Urban,Hindu,Nepali,Male,Daughter,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 25-34,SLC ,1 or 2,Urban,Hindu,Nepali,Male,Wife,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
0,0.670346,0,0,central terai,Age 35-49,Secondary,1 or 2,Urban,Hindu,Nepali,Male,Wife,No,No,Yes,No,No,Yes,Yes,Yes,No
0,0.670346,0,0,central terai,Age 25-34,Secondary,1 or 2,Urban,Bouddha,Nepali,Male,Daughter,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
